,M_CE1939,M_CE1940,M_CE1941,M_CE1944,M_urea,M_ametam,M_pyr,M_CE1556,M_ac,M_spmd,M_N1aspmd,M_sprm,M_CE1059,M_nadh,M_crtn,M_ptrc,M_1pyr5c,M_glu_L,M_HC00591,M_gly,M_glu5sa,M_5oxpro,M_ahcys,M_amet,M_n8aspmd,M_pcreat,M_coa,M_creat,M_5mta,M_13dampp,M_4abutn,M_CE4788,M_gln_L,M_gthrd,M_C03413,M_orn,M_asn_L,M_gudac,M_N1sprm,M_ala_L,M_adp,M_lys_L,M_acorn,M_2obut,M_nad,M_arg_L,M_akg,M_accoa,M_CE2072,M_CE5588,M_CE5586,M_atp
M_CE1059,0.0348045747714613,0.0348045747714613,0.007077510542348854,0.016412632434421304,0.0009397373520575977,0.0245512902830725,1.6906398260474478,0.8788040439204889,1.1360520373420548,0.4110798806440486,26.564878413422672,0.1383900135102392,0.0,1.3301302656970643e-06,2.2946513463152963e-06,1.817640784779307,0.0005968304235039803,0.0001422337668330278,2.9042686514517097e-06,0.008552387511456497,0.004938325238755795,6.38233439196102e-05,0.00035489608773671893,0.0010377135019330429,3.4918632045500804,1.009923967614733e-05,6.6658627320541814,0.00013460273089651085,0.007491557906918636,0.07435262046712071,0.1395497025705536,2.9899288929118475,2.040310913794784e-05,0.0012650838549052325,3.336491546149805,0.06475260256999119,0.2314103098309404,0.0009550566114342924,1.1559631964479589,0.13835689474659885,1.8127364562779624e-05,0.007077510542348853,0.1385525760965035,2.776146632291922e-06,5.615797783937872e-06,0.0033925720073096194,9.483339814708596e-06,11.857902690194196,0.007077510542348853,0.03480457477146129,0.03556714651207626,5.7649824226598116e-05
M_nadh,5.521952235814302e-05,5.521952235814302e-05,1.1228777348120332e-05,1.1880812146344616e-05,5.018329759118479e-05,0.035935541153400155,3.3708276286371427e-06,3.388623288449745e-07,5.325922867371158e-07,0.0006522016279034429,3.605670598472453e-05,0.004503978840870437,6.574150063703456e-06,0.0,0.000759605317593705,6.171117882066877e-05,2.408912600559795e-07,6.061405384888782e-07,1.2388991635009005e-08,0.00020091580810753724,1.1324669455830069e-06,2.718941565490053e-07,0.2008848356382149,0.5873859576673537,0.000165015442442633,0.0033437482570324445,2.5303648346753174e-06,0.04456192226782552,0.010965336490476154,0.00011783651891628876,6.466382916438724e-05,1.99104017879272e-05,8.690891662529924e-08,2.9251723802115094e-05,1.4911422348509417e-05,1.3974157862628037e-05,8.919068257729756e-08,0.003417683930694483,0.00020802073434383442,2.223404208451161e-05,2.96834423916557,1.1228777348120328e-05,1.7922493402382147e-06,1.1843587698055996e-08,66.46027185646663,0.00018116990557114326,4.0390942076460515e-08,5.063748777619539e-06,1.1228777348120328e-05,5.521952235814299e-05,5.556080625970902e-05,9.439908060492405
M_crtn,5.4978801681153246e-05,5.4978801681153246e-05,1.117984667931239e-05,1.3177496841318558e-05,0.014507754180479733,0.03561195145952506,0.0007918746254130252,2.6186236938259402e-06,2.6903214519208095e-05,0.0006493586670053046,4.49084339813518e-05,0.004463890095052849,1.1300010428066136e-05,0.0007462462301097106,0.0,0.00033020778770086445,6.445720271676079e-05,0.00017427866649501487,3.5586682279235657e-06,0.058115023842069846,0.00028386389635276315,7.820386617002775e-05,0.1990749951383047,0.5820940003088677,0.00016806138405840008,70.52966530944191,9.926046995784656e-06,12.889826703337452,0.010866597294133813,0.00011733506795015696,7.93092628767294e-05,2.0742221530756774e-05,2.500058130190386e-05,0.008461004017055804,1.6806929929188444e-05,0.0034688360680137447,6.894147404166148e-07,0.988585023975814,0.00020747337872475505,0.006416418724220676,0.010168593552257138,1.1179846679312389e-05,0.00043277058822575106,3.4017160871364972e-06,0.003150245300781412,0.05237474942105715,1.16203625630558e-05,1.9864207751178102e-05,1.1179846679312389e-05,5.4978801681153226e-05,5.540130898163443e-05,0.03233809746474219
M_ptrc,0.4550045037228172,0.4550045037228172,0.09252516907295004,3.3425696265743037,0.26837131734964903,0.2912560331438314,0.037070921598456506,0.026289225537070575,0.16066496725301824,4.926256501547341,13.226808408295682,0.729097882674408,2.449317814541952,1.602827393921038e-05,9.991286229108126e-05,0.0,0.17084019294332012,0.03392615987398915,0.0006927299982233349,0.005365524892111373,1.4242282275527292,0.015223724093028993,0.004275885689713856,0.01250266376216866,1.4232784664244431,0.00043981556017513336,0.14588608630890515,0.005861386294042936,0.08887360030344531,1.000344752780438,24.301346114798775,1.4412746003939558,0.0048668086371698414,0.006580369164987328,1.072899493828919,14.014250203392997,0.006922587858203548,0.08351450313436015,0.49278884721897553,0.0035997355560020297,0.0002184090320115338,0.09252516907295003,2.3330232724904816,0.0006621739536888276,6.766346150500707e-05,0.9688528629069479,0.002262117849340776,0.2919563406849031,0.09252516907295003,0.4550045037228169,0.6568534821657319,0.0006945823921368979
M_1pyr5c,0.00021451083219429845,0.00021451083219429845,4.362072782313039e-05,0.001189404207533253,0.042240859296132895,0.0001413097319481002,0.0020353470655525355,0.0011458783063871831,0.02134540223348701,0.002533606419903193,0.007064781738388527,0.00034647697284557484,0.0011978093097858233,9.016333078730691e-08,2.4352674703923357e-05,0.22810978692479836,0.0,14.943959887798275,0.36616440650146503,0.1442625339055801,43.756958007725764,8.046984189272278,2.4038407875101755e-05,7.02867835508569e-05,0.0007881333902889006,0.0001071970778487975,0.0002991886344738933,0.0014286156036711602,4.311884897326314e-05,0.0004681110802135446,0.012907220418893696,0.0006480297518361381,2.5725067752610444,3.087734836234335,0.0005231760716244025,2.9297873229201805,0.0003017370922227418,0.024173873490560494,0.00026295068863566804,0.015933535285462097,1.2275924570949077e-06,4.362072782313039e-05,0.36536053207496105,0.35001301662020906,3.8026560611360146e-07,0.15249460784922214,1.1957145046061415,0.000598754751506257,4.362072782313039e-05,0.00021451083219429837,0.00028596663181009965,3.904881357777243e-06
M_glu_L,8.690648596227595e-05,8.690648596227595e-05,1.767241912636594e-05,0.00048089785812046524,0.019512689399276868,8.447968855333742e-05,0.030142350409218595,0.0004979931024293791,0.008674358950625825,0.001026460115351311,0.0028876891001801647,0.00014649893001353426,0.0006100319976539954,6.060859018743775e-07,0.00017756208540539178,0.0922216164086005,27.982141486777557,0.0,5.121957187335202,2.2119993585658255,17.681260011800077,61.59375485613994,0.00016167837459718558,0.00047274612195215125,0.0004531340212309467,0.0007816209921301483,0.00038447288229699546,0.010416611956584616,2.577797665591427e-05,0.00018964073291562517,0.005218412496748538,0.00027121062309503306,19.96368360358027,23.795056428227625,0.0002642131917337671,1.1844472012811964,0.00013113355726759816,0.17631250763811424,0.00014438337792960514,0.24422469018807574,8.258326588460151e-06,1.7672419126365934e-05,0.14771221392152664,4.102078650127036,2.5584270132773143e-06,0.0704431663054849,9.342347757389579,0.0007694309655928442,1.7672419126365934e-05,8.690648596227591e-05,0.00011579615792768397,2.6263339732267433e-05
M_HC00591,1.567376283215766e-06,1.567376283215766e-06,3.187189231606517e-07,8.676244845321377e-06,0.0003441631211168704,1.4356353238673297e-06,0.00044888577751060884,8.872348465638688e-06,0.00015635871485916535,1.851246943972462e-05,5.1997919578531415e-05,2.6223068269014276e-06,1.059896633707073e-05,9.099692635676009e-09,2.6605651535073178e-06,0.0016638695061177429,0.8023242645779588,4.115251545508323,0.0,0.03293482509149757,0.4785540565779411,1.8466415163521057,2.4249983233902417e-06,7.0903807841394035e-06,7.7399625247347e-06,1.1711172449656253e-05,6.083447199417215e-06,0.00015607573846643477,4.380135297518595e-07,3.4202322125662816e-06,9.4150359738775e-05,4.863296733931003e-06,56.72647958714481,0.7085561121293571,4.596290824873431e-06,0.02136996976437033,2.3362916748946418e-06,0.002641739991753057,2.4816785004588736e-06,0.003636308768047331,1.2381817437097812e-07,3.187189231606516e-07,0.0026650285667541595,11.655989207438907,3.8352653744773986e-08,0.001242470979380262,26.546127954961484,1.2174312830221531e-05,3.187189231606516e-07,1.5673762832157654e-06,2.088604869876956e-06,3.9392809306032203e-07
M_gly,6.11008303745914e-05,6.11008303745914e-05,1.2425064462306738e-05,6.929509176251819e-05,0.5350632585201494,0.006005454701229501,8.604407140369913,0.010248808490690927,0.014174681904442545,0.0007216706872988744,0.009589842481100194,0.0016479068927278719,0.03696940480357011,0.0001246771205638127,0.03670872473515266,0.011259733985252875,0.3549573567052264,1.8148694517866881,0.037057365696266206,0.0,0.2207670175690285,0.8143884428408709,0.03326028428950223,0.09725286740257677,0.03950170043575424,0.16159045727843735,0.07734763650671089,2.153505069046931,0.0018325005486824729,0.000130895882158493,0.000693130310026246,0.0027369905770646586,0.26034844263659457,45.693719404436386,0.015490815147550883,0.1372973616569984,0.0026987593617050242,24.300692087879376,0.011175313058901341,34.89114104927108,0.0016989111912215022,1.2425064462306734e-05,0.018635461942075045,0.03542277684079898,0.0005263256775630467,1.931642976207827,0.12101130862484324,0.15479292120529972,1.2425064462306734e-05,6.110083037459139e-05,6.492296142466618e-05,0.0054028591139762385
M_glu5sa,0.0018219447332745494,0.0018219447332745494,0.00037049248506316643,0.010102690710260088,0.3575309724447192,0.0011861256231214575,0.002121270155371348,0.009715038220072261,0.18128313894459153,0.021519149210396493,0.059991440775285655,0.002939628485209815,0.010109040907210974,4.705401306432663e-07,0.00012008636960803361,1.9375476248508952,50.54579417130637,10.907758910225656,0.26726738233477276,0.11127036117745139,0.0,5.873581313234868,0.00012556867730679838,0.00036716413192975603,0.006624769180170925,0.0005286193167963058,0.002404970743123871,0.00704486615768753,0.0003619334863544338,0.003975899093001711,0.10963287034961193,0.005499547340225499,1.8777006858987855,2.2546375957750353,0.004416557563617338,18.66405704843622,0.0025582045141812233,0.11918120054587754,0.0022137875769424956,0.01233443093496369,6.414180441814206e-06,0.0003704924850631664,3.1033442319935776,0.2554783067599032,1.987150861880523e-06,1.2907299852799046,0.8727650275783914,0.004812977581820321,0.0003704924850631664,0.0018219447332745485,0.0024288851398252395,2.0397492074293782e-05
M_5oxpro,1.2352372861310284e-05,1.2352372861310284e-05,2.511811979653749e-06,6.837680099313995e-05,0.0027123188457777855,1.1314084545475825e-05,0.0035376270803184713,6.99222458411106e-05,0.001232248746749816,0.00014589513936772038,0.0004097908914423613,2.0666272944069525e-05,8.35294608917808e-05,7.170101489387845e-08,2.096744113912204e-05,0.013112805449990732,6.323045007244726,27.026604534014105,0.6622194330683576,0.2595563774476537,3.7714412633154706,0.0,1.9111001827849643e-05,5.587885202923564e-05,6.099782375872627e-05,9.229503998436663e-05,4.794279680031403e-05,0.0012300183388509677,3.4520670430047446e-06,2.6954603462291934e-05,0.0007419904216364793,3.8327349273375786e-05,4.652456494773215,5.584066676066113,3.622297294565126e-05,0.16841479966374928,1.84121426742207e-05,0.02081931526893151,1.9557877236053956e-05,0.028657422460614732,9.75899988260875e-07,2.5118119796537483e-06,0.021002849693660057,0.6330091554785997,3.0229459013451e-07,0.009791801297058778,2.1624859316693588,9.59448822606458e-05,2.5118119796537483e-06,1.2352372861310278e-05,1.6460117006380304e-05,3.104470519264932e-06
M_ahcys,0.00533703469578275,0.00533703469578275,0.0010852859322924666,0.0011483028428588109,0.004850331196794882,3.4732186612894447,0.00032578058695985535,3.275078734528077e-05,5.147896934972809e-05,0.06303618270306464,0.00348492768392904,0.4353157171470452,0.0006354025431696686,0.0727813172254138,0.07341677262637138,0.005964464450142168,2.3289185421276755e-05,5.858169421903246e-05,1.1962065046191544e-06,0.019418750641372967,0.00010945114956750109,2.628725258350852e-05,0.0,42.57873676476428,0.015948951447432917,0.32317789961059384,0.00024455749553513014,4.306970042137477,1.0598147731569287,0.011389055552135317,0.006249844096633185,0.0019243774400125994,8.403628339692176e-06,0.0028272477879200536,0.0014412142770884966,0.001350637300236023,8.624000906628845e-06,0.3303238636473463,0.020105470016538392,0.0021489767368512345,0.9917434433784837,0.0010852859322924662,0.00017321629811354095,1.1434487704528088e-06,0.3072436268583314,0.017510283926454935,3.9060356217525895e-06,0.0004894234641531433,0.0010852859322924662,0.0053370346957827474,0.0053700249453287625,3.153935722740471
M_amet,0.027875938600443836,0.027875938600443836,0.005668572123508449,0.005998013973011133,0.028523600610685523,13.605734270064302,0.0018755563954116433,0.00017156431570695765,0.00027469916063421046,0.32924514782622005,0.018204160933090248,2.2736989608015272,0.0033198286715202547,0.4300111931575716,0.43177339405538223,0.03121237235915745,0.00013581030954456632,0.0003442960264882947,7.030234541115978e-06,0.11420390762191399,0.0006340547130735723,0.0001544956872918074,75.68995725472479,0.0,0.08330401645878752,1.9006504208745754,0.0012789854116723217,16.886559839145278,5.535521792592291,0.05948633427942662,0.03264693937361515,0.01005144507669006,4.938993846475527e-05,0.01662733153677186,0.007528058645094854,0.007816779321962345,4.517677062184393e-05,1.9426761677741937,0.10501323403938277,0.01263509701167192,5.859481508299667,0.005668572123508448,0.0009998149903925344,6.7201552606069274e-06,1.8152762819288675,0.10297365124584347,2.2956637701035466e-05,0.002559584789418207,0.005668572123508448,0.027875938600443823,0.02804826884187274,12.42285537462036
M_n8aspmd,0.7970382500221317,0.7970382500221317,0.1620777296653272,0.17163354735790443,0.0005164382533232576,0.511662511146732,1.623847531617662,0.8440748377821796,1.0909735934155678,8.629397761183663,1.2707480958948099,1.3312735254057846,3.1317582619681894,2.7661219299405294e-05,2.8696761950147427e-05,0.9196030933408058,0.00032630904976974165,8.759619937369497e-05,1.7888485497059731e-06,0.008214067336514126,0.002684531332877849,3.930527286423216e-05,0.007378954492442022,0.02157600689036014,0.0,0.0001263163248633687,6.402513777740667,0.0016834295258897878,0.1561282284979343,1.7008545934683932,0.934961266753537,0.32244162332750725,1.256495216313719e-05,0.0012066563360478657,1.3519484734561495,0.035184609572175174,0.22226527114969913,0.000916469446430913,1.5955424883712221,0.13289076425817664,0.00037690912630318046,0.16207772966532719,0.12971054702610307,1.7099670063276706e-06,0.00011676653869560628,0.001864409886741989,5.840091962682834e-06,11.389431253672708,0.16207772966532719,0.7970382500221314,0.8019739371425669,0.0011986509978947329
M_pcreat,0.00022689974672918047,0.00022689974672918047,4.6139860277360755e-05,5.438408615231885e-05,0.05987413893609353,0.14697207959203143,0.0032681000141192764,1.0806987059557939e-05,0.00011103096693257284,0.0026799318090419168,0.00018533903287873513,0.018422670627843907,4.663538646991483e-05,0.0030797883026729657,87.81664300931048,0.001362781447749238,0.00026601822599105137,0.0007192553383834781,1.468645458039955e-05,0.2398432429111271,0.001171518316512927,0.00032275150077436964,0.8215912059899171,2.402327398012718,0.000693596148634349,0.0,4.09647138799312e-05,35.46458566330448,0.044846924737199624,0.000484246796540707,0.000327312832805393,8.56041673325559e-05,0.00010317886405778727,0.03491893548021347,6.936288070080383e-05,0.014316039203663564,2.84542695091299e-06,4.079933629763494,0.0008562513437002181,0.02648084241895175,0.04196623408571835,4.613986027736075e-05,0.0017860623307714451,1.4038663359500358e-05,0.013001202324748105,0.2161528794220947,4.7957975571804914e-05,8.198062688023374e-05,4.613986027736075e-05,0.00022689974672918033,0.00022864355954215875,0.13346074013716264
